Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
9052093544,"May 11, 2023, 1:59:10 PM",1%,Run,,1917,2.86,,,false,,,activities/9052093544.gpx,,,1917.0,1661.0,2868.510009765625,4.990038871765137,1.7269777059555054,20.957763671875,20.857763290405273,150.39999389648438,157.6999969482422,15.647296905517578,0.0034861303865909576,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2915.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.4963536262512207,0.0,,,,,,,,,,,,""
9066468536,"May 13, 2023, 9:31:14 PM",lesgo,Walk,,3969,5.67,,,false,,,activities/9066468536.gpx,,,3969.0,3618.0,5674.169921875,3.988037109375,1.5683166980743408,24.64285659790039,22.242856979370117,154.3000030517578,177.0,8.321773529052734,0.04229693487286568,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.4296220541000366,727.0999755859375,,,,,,,,,,,,media/be8bf389-03f1-46e2-b009-bf605d12ad7e.jpg|media/bf39b072-0de7-45c7-a975-4cc701740bfe.jpg|media/2039b35a-9b33-43ee-a995-dcf651601c1d.jpg|media/5ab084b9-7611-400e-8ba6-40942e38496d.jpg
9078677159,"May 15, 2023, 11:20:34 PM",tambak boyo,Run,,1798,2.88,,,false,,,activities/9078677159.gpx,,,1798.0,1485.0,2879.469970703125,7.254004001617432,1.9390369653701782,4.325642108917236,4.425642013549805,157.60000610351562,159.89999389648438,5.988041400909424,-0.0034728613682091236,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2885.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.601485013961792,0.0,,,,,,,,,,,,media/6e675918-2c0b-412b-a047-a112ba7810d2.jpg|media/6e7a35f5-bfda-4ed8-9cfe-e43929508ddb.jpg|media/d985ff7e-3944-4685-ab14-5b3aa0dc6660.jpg|media/09d5648e-060c-4a3b-86cb-55d32fde9985.jpg
9102940061,"May 19, 2023, 11:13:07 PM",my first marathon 5km,Run,,2162,4.62,,,false,,,activities/9102940061.gpx,,,2162.0,2122.0,4624.759765625,5.3979997634887695,2.179434299468994,14.981148719787598,13.181148529052734,135.5,146.1999969482422,7.299295902252197,0.03892093896865845,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4639.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.1391117572784424,0.0,,,,,,,,,,,,media/91b5fb62-999c-46be-abe3-701f1fef516c.jpg|media/4ce0fffe-f936-4670-86d4-b035e887baa8.jpg
9153427161,"May 28, 2023, 12:50:33 AM",sunday,Run,,726,1.70,,,false,,,activities/9153427161.gpx,,,726.0,686.0,1707.280029296875,3.822000026702881,2.488746404647827,0.0,0.0,175.0,176.5,1.7714825868606567,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,1708.699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.351625442504883,0.0,,,,,,,,,,,,media/af1f585d-a1e5-401a-93c7-0b86e9a8acd1.jpg|media/11334400-a22a-4561-879a-362572616a72.jpg
9166303196,"May 29, 2023, 11:13:57 PM",30may,Run,,1512,2.48,,,false,,,activities/9166303196.gpx,,,1512.0,1216.0,2486.199951171875,5.052001953125,2.044572353363037,0.0,-0.30000001192092896,175.0,176.5,1.6722420454025269,0.012066608294844627,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2488.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.6443121433258057,0.0,,,,,,,,,,,,media/446c1896-3c38-4803-8086-b1f03de8fd82.jpg|media/6a0426be-1858-407f-8329-5f72bad69f64.jpg
9180933551,"Jun 1, 2023, 9:49:46 AM",1 juni 23,Run,,668,1.41,,,false,,,activities/9180933551.gpx,,,668.0,631.0,1418.25,3.694018602371216,2.2476227283477783,0.0,-0.6000000238418579,175.0,176.5,1.7130616903305054,0.042305659502744675,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,1420.699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.123128652572632,0.0,,,,,,,,,,,,media/330ca5d1-2a42-41dd-8c4b-bd491c309816.jpg|media/f22f5760-101c-47be-b16f-20db2f820601.jpg
9185307800,"Jun 1, 2023, 11:43:40 PM",Morning Run,Run,,1142,2.02,,,false,,,activities/9185307800.gpx,,,1142.0,1070.0,2022.949951171875,5.030004978179932,1.890607476234436,11.680020332336426,11.0800199508667,159.39999389648438,166.3000030517578,10.63831615447998,0.029659656807780266,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2041.4000244140625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.7714097499847412,0.0,,,,,,,,,,,,""
9212439971,"Jun 6, 2023, 10:18:32 AM",6 june 23,Run,,867,1.68,,,false,,,activities/9212439971.gpx,,,867.0,642.0,1680.47998046875,5.873999118804932,2.617570161819458,0.0,0.0,175.0,176.5,1.7331010103225708,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,1682.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.938269853591919,0.0,,,,,,,,,,,,media/78304aec-127a-460d-8672-e1a62ec11af4.jpg
9347471409,"Jun 27, 2023, 11:27:15 PM",28june,Walk,,3868,4.53,,,false,,,activities/9347471409.gpx,,,3868.0,3655.0,4535.27978515625,2.4759764671325684,1.240842580795288,31.189306259155273,22.98930549621582,154.39999389648438,176.5,13.598474502563477,0.18080471456050873,,,76.0,48.26493453979492,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1687906816.0,3.0,21.790000915527344,23.520000457763672,20.670000076293945,0.9300000071525574,1013.5700073242188,1.0800000429153442,2.009999990463257,343.0,0.0,1687906304.0,1687948288.0,0.375,,,0.5,5.0,0.6399999856948853,21199.130859375,0.0,,,,,0.0,1.1725128889083862,323.0,,,,1400.0,,,,,,,,""
